HR,time
142.0,90890.0
142.0,90892.0
142.0,90894.0
143.0,90896.0
143.0,90898.0
143.0,90900.0
143.0,90902.0
143.0,90904.0
143.0,90906.0
142.0,90908.0
140.0,90910.0
139.0,90912.0
138.0,90914.0
139.0,90916.0
140.0,90918.0
141.0,90920.0
141.0,90922.0
141.0,90924.0
142.0,90926.0
143.0,90928.0
144.0,90930.0
144.0,90932.0
144.0,90934.0
143.0,90936.0
142.0,90938.0
142.0,90940.0
141.0,90942.0
141.0,90944.0
142.0,90946.0
142.0,90948.0
143.0,90950.0
144.0,90952.0
144.0,90954.0
145.0,90956.0
145.0,90958.0
145.0,90960.0
144.0,90962.0
144.0,90964.0
144.0,90966.0
143.0,90968.0
143.0,90970.0
142.0,90972.0
142.0,90974.0
142.0,90976.0
143.0,90978.0
145.0,90980.0
147.0,90982.0
148.0,90984.0
150.0,90986.0
150.0,90988.0
150.0,90990.0
149.0,90992.0
148.0,90994.0
147.0,90996.0
146.0,90998.0
145.0,91000.0
145.0,91002.0
144.0,91004.0
143.0,91006.0
142.0,91008.0
142.0,91010.0
140.0,91012.0
140.0,91014.0
139.0,91016.0
139.0,91018.0
138.0,91020.0
139.0,91022.0
139.0,91024.0
140.0,91026.0
140.0,91028.0
140.0,91030.0
140.0,91032.0
140.0,91034.0
140.0,91036.0
140.0,91038.0
140.0,91040.0
140.0,91042.0
140.0,91044.0
140.0,91046.0
140.0,91048.0
140.0,91050.0
140.0,91052.0
140.0,91054.0
140.0,91056.0
140.0,91058.0
140.0,91060.0
140.0,91062.0
141.0,91064.0
142.0,91066.0
142.0,91068.0
142.0,91070.0
142.0,91072.0
143.0,91074.0
142.0,91076.0
142.0,91078.0
141.0,91080.0
141.0,91082.0
141.0,91084.0
141.0,91086.0
141.0,91088.0
141.0,91090.0
141.0,91092.0
141.0,91094.0
141.0,91096.0
141.0,91098.0
141.0,91100.0
141.0,91102.0
141.0,91104.0
141.0,91106.0
141.0,91108.0
141.0,91110.0
141.0,91112.0
141.0,91114.0
140.0,91116.0
139.0,91118.0
139.0,91120.0
139.0,91122.0
139.0,91124.0
140.0,91126.0
140.0,91128.0
140.0,91130.0
140.0,91132.0
140.0,91134.0
141.0,91136.0
142.0,91138.0
142.0,91140.0
142.0,91142.0
143.0,91144.0
142.0,91146.0
142.0,91148.0
141.0,91150.0
141.0,91152.0
141.0,91154.0
141.0,91156.0
141.0,91158.0
141.0,91160.0
141.0,91162.0
141.0,91164.0
140.0,91166.0
139.0,91168.0
139.0,91170.0
139.0,91172.0
139.0,91174.0
140.0,91176.0
141.0,91178.0
142.0,91180.0
142.0,91182.0
142.0,91184.0
143.0,91186.0
144.0,91188.0
144.0,91190.0
144.0,91192.0
144.0,91194.0
144.0,91196.0
144.0,91198.0
145.0,91200.0
145.0,91202.0
145.0,91204.0
145.0,91206.0
145.0,91208.0
145.0,91210.0
145.0,91212.0
145.0,91214.0
145.0,91216.0
145.0,91218.0
145.0,91220.0
145.0,91222.0
145.0,91224.0
145.0,91226.0
145.0,91228.0
145.0,91230.0
145.0,91232.0
145.0,91234.0
145.0,91236.0
145.0,91238.0
144.0,91240.0
143.0,91242.0
142.0,91244.0
141.0,91246.0
142.0,91248.0
142.0,91250.0
142.0,91252.0
142.0,91254.0
142.0,91256.0
143.0,91258.0
145.0,91260.0
147.0,91262.0
148.0,91264.0
149.0,91266.0
150.0,91268.0
151.0,91270.0
151.0,91272.0
152.0,91274.0
152.0,91276.0
152.0,91278.0
152.0,91280.0
152.0,91282.0
150.0,91284.0
149.0,91286.0
148.0,91288.0
147.0,91290.0
147.0,91292.0
146.0,91294.0
146.0,91296.0
146.0,91298.0
146.0,91300.0
145.0,91302.0
145.0,91304.0
144.0,91306.0
144.0,91308.0
144.0,91310.0
144.0,91312.0
144.0,91314.0
144.0,91316.0
145.0,91318.0
144.0,91320.0
144.0,91322.0
144.0,91324.0
144.0,91326.0
144.0,91328.0
144.0,91330.0
144.0,91332.0
144.0,91334.0
144.0,91336.0
144.0,91338.0
144.0,91340.0
143.0,91342.0
142.0,91344.0
140.0,91346.0
140.0,91348.0
140.0,91350.0
141.0,91352.0
142.0,91354.0
142.0,91356.0
143.0,91358.0
144.0,91360.0
144.0,91362.0
144.0,91364.0
144.0,91366.0
143.0,91368.0
142.0,91370.0
142.0,91372.0
142.0,91374.0
142.0,91376.0
143.0,91378.0
143.0,91380.0
143.0,91382.0
143.0,91384.0
143.0,91386.0
143.0,91388.0
143.0,91390.0
143.0,91392.0
143.0,91394.0
143.0,91396.0
143.0,91398.0
143.0,91400.0
143.0,91402.0
143.0,91404.0
143.0,91406.0
143.0,91408.0
143.0,91410.0
143.0,91412.0
142.0,91414.0
142.0,91416.0
141.0,91418.0
141.0,91420.0
142.0,91422.0
142.0,91424.0
142.0,91426.0
142.0,91428.0
142.0,91430.0
142.0,91432.0
142.0,91434.0
143.0,91436.0
143.0,91438.0
143.0,91440.0
143.0,91442.0
143.0,91444.0
143.0,91446.0
143.0,91448.0
144.0,91450.0
144.0,91452.0
144.0,91454.0
144.0,91456.0
144.0,91458.0
144.0,91460.0
144.0,91462.0
144.0,91464.0
144.0,91466.0
144.0,91468.0
144.0,91470.0
144.0,91472.0
144.0,91474.0
144.0,91476.0
144.0,91478.0
144.0,91480.0
144.0,91482.0
144.0,91484.0
144.0,91486.0
143.0,91488.0
143.0,91490.0
143.0,91492.0
143.0,91494.0
143.0,91496.0
143.0,91498.0
143.0,91500.0
142.0,91502.0
142.0,91504.0
142.0,91506.0
142.0,91508.0
143.0,91510.0
143.0,91512.0
143.0,91514.0
143.0,91516.0
143.0,91518.0
143.0,91520.0
143.0,91522.0
143.0,91524.0
143.0,91526.0
143.0,91528.0
142.0,91530.0
142.0,91532.0
142.0,91534.0
142.0,91536.0
143.0,91538.0
143.0,91540.0
143.0,91542.0
142.0,91544.0
142.0,91546.0
142.0,91548.0
142.0,91550.0
143.0,91552.0
144.0,91554.0
144.0,91556.0
145.0,91558.0
146.0,91560.0
146.0,91562.0
146.0,91564.0
147.0,91566.0
148.0,91568.0
148.0,91570.0
149.0,91572.0
149.0,91574.0
148.0,91576.0
147.0,91578.0
147.0,91580.0
146.0,91582.0
146.0,91584.0
146.0,91586.0
146.0,91588.0
146.0,91590.0
146.0,91592.0
146.0,91594.0
145.0,91596.0
145.0,91598.0
144.0,91600.0
144.0,91602.0
144.0,91604.0
144.0,91606.0
144.0,91608.0
144.0,91610.0
145.0,91612.0
145.0,91614.0
145.0,91616.0
145.0,91618.0
145.0,91620.0
145.0,91622.0
145.0,91624.0
145.0,91626.0
145.0,91628.0
145.0,91630.0
145.0,91632.0
145.0,91634.0
145.0,91636.0
145.0,91638.0
145.0,91640.0
145.0,91642.0
145.0,91644.0
145.0,91646.0
145.0,91648.0
145.0,91650.0
145.0,91652.0
145.0,91654.0
145.0,91656.0
144.0,91658.0
143.0,91660.0
143.0,91662.0
143.0,91664.0
144.0,91666.0
144.0,91668.0
144.0,91670.0
144.0,91672.0
144.0,91674.0
144.0,91676.0
144.0,91678.0
145.0,91680.0
145.0,91682.0
145.0,91684.0
145.0,91686.0
145.0,91688.0
145.0,91690.0
145.0,91692.0
145.0,91694.0
145.0,91696.0
145.0,91698.0
145.0,91700.0
145.0,91702.0
145.0,91704.0
145.0,91706.0
145.0,91708.0
145.0,91710.0
145.0,91712.0
145.0,91714.0
145.0,91716.0
145.0,91718.0
145.0,91720.0
145.0,91722.0
145.0,91724.0
145.0,91726.0
145.0,91728.0
145.0,91730.0
145.0,91732.0
145.0,91734.0
145.0,91736.0
145.0,91738.0
145.0,91740.0
145.0,91742.0
145.0,91744.0
145.0,91746.0
145.0,91748.0
145.0,91750.0
145.0,91752.0
146.0,91754.0
147.0,91756.0
147.0,91758.0
147.0,91760.0
146.0,91762.0
145.0,91764.0
145.0,91766.0
144.0,91768.0
144.0,91770.0
144.0,91772.0
144.0,91774.0
144.0,91776.0
145.0,91778.0
145.0,91780.0
145.0,91782.0
145.0,91784.0
145.0,91786.0
145.0,91788.0
145.0,91790.0
145.0,91792.0
144.0,91794.0
144.0,91796.0
144.0,91798.0
144.0,91800.0
144.0,91802.0
144.0,91804.0
144.0,91806.0
144.0,91808.0
144.0,91810.0
143.0,91812.0
143.0,91814.0
145.0,91816.0
146.0,91818.0
148.0,91820.0
151.0,91822.0
153.0,91824.0
154.0,91826.0
156.0,91828.0
157.0,91830.0
157.0,91832.0
156.0,91834.0
156.0,91836.0
157.0,91838.0
158.0,91840.0
160.0,91842.0
160.0,91844.0
161.0,91846.0
161.0,91848.0
161.0,91850.0
161.0,91852.0
159.0,91854.0
158.0,91856.0
158.0,91858.0
157.0,91860.0
156.0,91862.0
157.0,91864.0
156.0,91866.0
157.0,91868.0
158.0,91870.0
158.0,91872.0
158.0,91874.0
158.0,91876.0
157.0,91878.0
157.0,91880.0
156.0,91882.0
156.0,91884.0
156.0,91886.0
155.0,91888.0
154.0,91890.0
153.0,91892.0
151.0,91894.0
150.0,91896.0
150.0,91898.0
150.0,91900.0
150.0,91902.0
150.0,91904.0
150.0,91906.0
150.0,91908.0
150.0,91910.0
150.0,91912.0
150.0,91914.0
152.0,91916.0
153.0,91918.0
153.0,91920.0
153.0,91922.0
153.0,91924.0
152.0,91926.0
150.0,91928.0
146.0,91930.0
144.0,91932.0
144.0,91934.0
146.0,91936.0
148.0,91938.0
148.0,91940.0
148.0,91942.0
147.0,91944.0
148.0,91946.0
150.0,91948.0
152.0,91950.0
153.0,91952.0
153.0,91954.0
154.0,91956.0
155.0,91958.0
156.0,91960.0
156.0,91962.0
156.0,91964.0
155.0,91966.0
152.0,91968.0
151.0,91970.0
149.0,91972.0
148.0,91974.0
147.0,91976.0
147.0,91978.0
146.0,91980.0
146.0,91982.0
146.0,91984.0
146.0,91986.0
146.0,91988.0
146.0,91990.0
146.0,91992.0
147.0,91994.0
148.0,91996.0
148.0,91998.0
149.0,92000.0
148.0,92002.0
147.0,92004.0
146.0,92006.0
145.0,92008.0
144.0,92010.0
144.0,92012.0
144.0,92014.0
144.0,92016.0
144.0,92018.0
144.0,92020.0
144.0,92022.0
144.0,92024.0
144.0,92026.0
144.0,92028.0
144.0,92030.0
144.0,92032.0
144.0,92034.0
144.0,92036.0
145.0,92038.0
145.0,92040.0
145.0,92042.0
146.0,92044.0
147.0,92046.0
148.0,92048.0
148.0,92050.0
148.0,92052.0
149.0,92054.0
149.0,92056.0
149.0,92058.0
150.0,92060.0
150.0,92062.0
152.0,92064.0
153.0,92066.0
153.0,92068.0
153.0,92070.0
153.0,92072.0
153.0,92074.0
154.0,92076.0
154.0,92078.0
155.0,92080.0
154.0,92082.0
154.0,92084.0
154.0,92086.0
154.0,92088.0
154.0,92090.0
155.0,92092.0
155.0,92094.0
155.0,92096.0
154.0,92098.0
152.0,92100.0
150.0,92102.0
149.0,92104.0
147.0,92106.0
145.0,92108.0
144.0,92110.0
143.0,92112.0
143.0,92114.0
143.0,92116.0
143.0,92118.0
143.0,92120.0
143.0,92122.0
143.0,92124.0
143.0,92126.0
143.0,92128.0
143.0,92130.0
143.0,92132.0
143.0,92134.0
143.0,92136.0
143.0,92138.0
143.0,92140.0
143.0,92142.0
143.0,92144.0
143.0,92146.0
144.0,92148.0
144.0,92150.0
145.0,92152.0
145.0,92154.0
145.0,92156.0
144.0,92158.0
144.0,92160.0
144.0,92162.0
144.0,92164.0
143.0,92166.0
142.0,92168.0
142.0,92170.0
141.0,92172.0
141.0,92174.0
141.0,92176.0
141.0,92178.0
142.0,92180.0
142.0,92182.0
142.0,92184.0
142.0,92186.0
142.0,92188.0
142.0,92190.0
142.0,92192.0
142.0,92194.0
141.0,92196.0
141.0,92198.0
141.0,92200.0
141.0,92202.0
141.0,92204.0
141.0,92206.0
141.0,92208.0
141.0,92210.0
142.0,92212.0
143.0,92214.0
144.0,92216.0
144.0,92218.0
144.0,92220.0
144.0,92222.0
144.0,92224.0
144.0,92226.0
144.0,92228.0
144.0,92230.0
144.0,92232.0
144.0,92234.0
144.0,92236.0
144.0,92238.0
144.0,92240.0
144.0,92242.0
144.0,92244.0
144.0,92246.0
144.0,92248.0
145.0,92250.0
145.0,92252.0
145.0,92254.0
145.0,92256.0
146.0,92258.0
147.0,92260.0
148.0,92262.0
148.0,92264.0
149.0,92266.0
149.0,92268.0
149.0,92270.0
149.0,92272.0
148.0,92274.0
147.0,92276.0
146.0,92278.0
146.0,92280.0
145.0,92282.0
145.0,92284.0
144.0,92286.0
144.0,92288.0
144.0,92290.0
144.0,92292.0
144.0,92294.0
144.0,92296.0
144.0,92298.0
143.0,92300.0
142.0,92302.0
143.0,92304.0
143.0,92306.0
143.0,92308.0
144.0,92310.0
144.0,92312.0
145.0,92314.0
145.0,92316.0
145.0,92318.0
144.0,92320.0
143.0,92322.0
142.0,92324.0
142.0,92326.0
142.0,92328.0
143.0,92330.0
143.0,92332.0
145.0,92334.0
146.0,92336.0
147.0,92338.0
148.0,92340.0
148.0,92342.0
147.0,92344.0
147.0,92346.0
147.0,92348.0
146.0,92350.0
145.0,92352.0
144.0,92354.0
143.0,92356.0
141.0,92358.0
141.0,92360.0
141.0,92362.0
141.0,92364.0
141.0,92366.0
141.0,92368.0
140.0,92370.0
139.0,92372.0
139.0,92374.0
138.0,92376.0
138.0,92378.0
139.0,92380.0
139.0,92382.0
140.0,92384.0
140.0,92386.0
141.0,92388.0
141.0,92390.0
141.0,92392.0
141.0,92394.0
141.0,92396.0
141.0,92398.0
141.0,92400.0
141.0,92402.0
141.0,92404.0
141.0,92406.0
141.0,92408.0
142.0,92410.0
142.0,92412.0
143.0,92414.0
143.0,92416.0
143.0,92418.0
143.0,92420.0
143.0,92422.0
142.0,92424.0
142.0,92426.0
142.0,92428.0
143.0,92430.0
143.0,92432.0
144.0,92434.0
144.0,92436.0
144.0,92438.0
144.0,92440.0
143.0,92442.0
142.0,92444.0
142.0,92446.0
142.0,92448.0
143.0,92450.0
143.0,92452.0
144.0,92454.0
145.0,92456.0
145.0,92458.0
145.0,92460.0
146.0,92462.0
147.0,92464.0
148.0,92466.0
148.0,92468.0
148.0,92470.0
147.0,92472.0
146.0,92474.0
145.0,92476.0
145.0,92478.0
145.0,92480.0
145.0,92482.0
145.0,92484.0
144.0,92486.0
143.0,92488.0
143.0,92490.0
142.0,92492.0
142.0,92494.0
141.0,92496.0
141.0,92498.0
140.0,92500.0
140.0,92502.0
140.0,92504.0
140.0,92506.0
140.0,92508.0
140.0,92510.0
140.0,92512.0
140.0,92514.0
140.0,92516.0
141.0,92518.0
142.0,92520.0
142.0,92522.0
142.0,92524.0
142.0,92526.0
141.0,92528.0
140.0,92530.0
139.0,92532.0
138.0,92534.0
137.0,92536.0
136.0,92538.0
136.0,92540.0
136.0,92542.0
137.0,92544.0
137.0,92546.0
137.0,92548.0
139.0,92550.0
140.0,92552.0
141.0,92554.0
142.0,92556.0
142.0,92558.0
142.0,92560.0
142.0,92562.0
141.0,92564.0
141.0,92566.0
141.0,92568.0
141.0,92570.0
140.0,92572.0
139.0,92574.0
139.0,92576.0
138.0,92578.0
138.0,92580.0
138.0,92582.0
138.0,92584.0
138.0,92586.0
140.0,92588.0
143.0,92590.0
146.0,92592.0
147.0,92594.0
148.0,92596.0
147.0,92598.0
147.0,92600.0
147.0,92602.0
147.0,92604.0
147.0,92606.0
149.0,92608.0
149.0,92610.0
149.0,92612.0
148.0,92614.0
148.0,92616.0
148.0,92618.0
148.0,92620.0
148.0,92622.0
149.0,92624.0
150.0,92626.0
150.0,92628.0
151.0,92630.0
151.0,92632.0
151.0,92634.0
150.0,92636.0
150.0,92638.0
149.0,92640.0
148.0,92642.0
147.0,92644.0
146.0,92646.0
144.0,92648.0
143.0,92650.0
141.0,92652.0
141.0,92654.0
140.0,92656.0
139.0,92658.0
139.0,92660.0
138.0,92662.0
138.0,92664.0
138.0,92666.0
138.0,92668.0
138.0,92670.0
139.0,92672.0
139.0,92674.0
140.0,92676.0
141.0,92678.0
142.0,92680.0
142.0,92682.0
143.0,92684.0
143.0,92686.0
143.0,92688.0
143.0,92690.0
142.0,92692.0
142.0,92694.0
141.0,92696.0
141.0,92698.0
141.0,92700.0
141.0,92702.0
141.0,92704.0
141.0,92706.0
141.0,92708.0
141.0,92710.0
141.0,92712.0
141.0,92714.0
141.0,92716.0
141.0,92718.0
142.0,92720.0
142.0,92722.0
143.0,92724.0
143.0,92726.0
143.0,92728.0
143.0,92730.0
143.0,92732.0
143.0,92734.0
143.0,92736.0
143.0,92738.0
143.0,92740.0
143.0,92742.0
143.0,92744.0
143.0,92746.0
143.0,92748.0
143.0,92750.0
143.0,92752.0
143.0,92754.0
143.0,92756.0
144.0,92758.0
144.0,92760.0
144.0,92762.0
145.0,92764.0
145.0,92766.0
145.0,92768.0
144.0,92770.0
144.0,92772.0
144.0,92774.0
144.0,92776.0
145.0,92778.0
145.0,92780.0
145.0,92782.0
146.0,92784.0
147.0,92786.0
148.0,92788.0
148.0,92790.0
147.0,92792.0
147.0,92794.0
146.0,92796.0
145.0,92798.0
145.0,92800.0
144.0,92802.0
143.0,92804.0
142.0,92806.0
142.0,92808.0
142.0,92810.0
143.0,92812.0
143.0,92814.0
143.0,92816.0
143.0,92818.0
143.0,92820.0
143.0,92822.0
143.0,92824.0
143.0,92826.0
142.0,92828.0
142.0,92830.0
141.0,92832.0
141.0,92834.0
142.0,92836.0
142.0,92838.0
143.0,92840.0
143.0,92842.0
143.0,92844.0
143.0,92846.0
143.0,92848.0
143.0,92850.0
143.0,92852.0
144.0,92854.0
144.0,92856.0
145.0,92858.0
145.0,92860.0
145.0,92862.0
145.0,92864.0
145.0,92866.0
145.0,92868.0
145.0,92870.0
145.0,92872.0
146.0,92874.0
145.0,92876.0
144.0,92878.0
143.0,92880.0
144.0,92882.0
147.0,92884.0
151.0,92886.0
155.0,92888.0
157.0,92890.0
158.0,92892.0
159.0,92894.0
158.0,92896.0
156.0,92898.0
155.0,92900.0
153.0,92902.0
152.0,92904.0
150.0,92906.0
148.0,92908.0
146.0,92910.0
145.0,92912.0
145.0,92914.0
144.0,92916.0
145.0,92918.0
145.0,92920.0
144.0,92922.0
144.0,92924.0
144.0,92926.0
144.0,92928.0
144.0,92930.0
142.0,92932.0
141.0,92934.0
141.0,92936.0
141.0,92938.0
141.0,92940.0
141.0,92942.0
140.0,92944.0
139.0,92946.0
139.0,92948.0
138.0,92950.0
138.0,92952.0
139.0,92954.0
139.0,92956.0
140.0,92958.0
142.0,92960.0
144.0,92962.0
146.0,92964.0
148.0,92966.0
149.0,92968.0
150.0,92970.0
151.0,92972.0
151.0,92974.0
150.0,92976.0
149.0,92978.0
149.0,92980.0
150.0,92982.0
151.0,92984.0
150.0,92986.0
150.0,92988.0
150.0,92990.0
150.0,92992.0
150.0,92994.0
149.0,92996.0
147.0,92998.0
146.0,93000.0
146.0,93002.0
146.0,93004.0
146.0,93006.0
146.0,93008.0
146.0,93010.0
146.0,93012.0
146.0,93014.0
146.0,93016.0
146.0,93018.0
146.0,93020.0
146.0,93022.0
146.0,93024.0
146.0,93026.0
147.0,93028.0
147.0,93030.0
147.0,93032.0
148.0,93034.0
148.0,93036.0
148.0,93038.0
149.0,93040.0
150.0,93042.0
151.0,93044.0
152.0,93046.0
153.0,93048.0
154.0,93050.0
156.0,93052.0
157.0,93054.0
158.0,93056.0
158.0,93058.0
158.0,93060.0
159.0,93062.0
159.0,93064.0
158.0,93066.0
158.0,93068.0
156.0,93070.0
153.0,93072.0
151.0,93074.0
149.0,93076.0
147.0,93078.0
146.0,93080.0
146.0,93082.0
145.0,93084.0
145.0,93086.0
144.0,93088.0
144.0,93090.0
144.0,93092.0
145.0,93094.0
145.0,93096.0
145.0,93098.0
144.0,93100.0
144.0,93102.0
143.0,93104.0
142.0,93106.0
142.0,93108.0
143.0,93110.0
144.0,93112.0
146.0,93114.0
146.0,93116.0
146.0,93118.0
146.0,93120.0
146.0,93122.0
146.0,93124.0
146.0,93126.0
146.0,93128.0
146.0,93130.0
146.0,93132.0
146.0,93134.0
146.0,93136.0
146.0,93138.0
146.0,93140.0
146.0,93142.0
146.0,93144.0
147.0,93146.0
148.0,93148.0
148.0,93150.0
149.0,93152.0
149.0,93154.0
149.0,93156.0
149.0,93158.0
149.0,93160.0
150.0,93162.0
151.0,93164.0
151.0,93166.0
151.0,93168.0
152.0,93170.0
151.0,93172.0
151.0,93174.0
150.0,93176.0
150.0,93178.0
150.0,93180.0
150.0,93182.0
150.0,93184.0
150.0,93186.0
150.0,93188.0
151.0,93190.0
151.0,93192.0
151.0,93194.0
151.0,93196.0
149.0,93198.0
148.0,93200.0
149.0,93202.0
149.0,93204.0
149.0,93206.0
149.0,93208.0
149.0,93210.0
149.0,93212.0
149.0,93214.0
148.0,93216.0
149.0,93218.0
149.0,93220.0
149.0,93222.0
150.0,93224.0
151.0,93226.0
151.0,93228.0
152.0,93230.0
152.0,93232.0
151.0,93234.0
150.0,93236.0
149.0,93238.0
148.0,93240.0
147.0,93242.0
147.0,93244.0
146.0,93246.0
146.0,93248.0
147.0,93250.0
148.0,93252.0
148.0,93254.0
149.0,93256.0
149.0,93258.0
149.0,93260.0
149.0,93262.0
149.0,93264.0
148.0,93266.0
148.0,93268.0
147.0,93270.0
149.0,93272.0
149.0,93274.0
149.0,93276.0
149.0,93278.0
149.0,93280.0
149.0,93282.0
149.0,93284.0
150.0,93286.0
150.0,93288.0
151.0,93290.0
151.0,93292.0
152.0,93294.0
153.0,93296.0
154.0,93298.0
154.0,93300.0
154.0,93302.0
153.0,93304.0
153.0,93306.0
153.0,93308.0
153.0,93310.0
153.0,93312.0
152.0,93314.0
151.0,93316.0
150.0,93318.0
149.0,93320.0
148.0,93322.0
147.0,93324.0
147.0,93326.0
148.0,93328.0
148.0,93330.0
149.0,93332.0
149.0,93334.0
148.0,93336.0
148.0,93338.0
147.0,93340.0
148.0,93342.0
148.0,93344.0
148.0,93346.0
147.0,93348.0
146.0,93350.0
145.0,93352.0
145.0,93354.0
145.0,93356.0
145.0,93358.0
145.0,93360.0
145.0,93362.0
145.0,93364.0
145.0,93366.0
145.0,93368.0
145.0,93370.0
145.0,93372.0
144.0,93374.0
145.0,93376.0
145.0,93378.0
145.0,93380.0
145.0,93382.0
145.0,93384.0
145.0,93386.0
145.0,93388.0
146.0,93390.0
147.0,93392.0
148.0,93394.0
148.0,93396.0
148.0,93398.0
149.0,93400.0
149.0,93402.0
149.0,93404.0
149.0,93406.0
149.0,93408.0
149.0,93410.0
149.0,93412.0
149.0,93414.0
149.0,93416.0
149.0,93418.0
149.0,93420.0
149.0,93422.0
149.0,93424.0
149.0,93426.0
149.0,93428.0
148.0,93430.0
147.0,93432.0
147.0,93434.0
146.0,93436.0
146.0,93438.0
146.0,93440.0
147.0,93442.0
147.0,93444.0
148.0,93446.0
148.0,93448.0
149.0,93450.0
149.0,93452.0
149.0,93454.0
150.0,93456.0
151.0,93458.0
151.0,93460.0
150.0,93462.0
150.0,93464.0
151.0,93466.0
151.0,93468.0
152.0,93470.0
152.0,93472.0
152.0,93474.0
152.0,93476.0
151.0,93478.0
151.0,93480.0
150.0,93482.0
150.0,93484.0
150.0,93486.0
151.0,93488.0
152.0,93490.0
153.0,93492.0
154.0,93494.0
154.0,93496.0
154.0,93498.0
153.0,93500.0
151.0,93502.0
149.0,93504.0
148.0,93506.0
148.0,93508.0
147.0,93510.0
147.0,93512.0
146.0,93514.0
147.0,93516.0
148.0,93518.0
149.0,93520.0
150.0,93522.0
151.0,93524.0
151.0,93526.0
152.0,93528.0
152.0,93530.0
151.0,93532.0
151.0,93534.0
150.0,93536.0
151.0,93538.0
151.0,93540.0
152.0,93542.0
152.0,93544.0
152.0,93546.0
152.0,93548.0
152.0,93550.0
152.0,93552.0
152.0,93554.0
150.0,93556.0
149.0,93558.0
148.0,93560.0
147.0,93562.0
147.0,93564.0
146.0,93566.0
146.0,93568.0
146.0,93570.0
147.0,93572.0
147.0,93574.0
148.0,93576.0
149.0,93578.0
150.0,93580.0
150.0,93582.0
150.0,93584.0
150.0,93586.0
150.0,93588.0
150.0,93590.0
149.0,93592.0
148.0,93594.0
147.0,93596.0
147.0,93598.0
146.0,93600.0
146.0,93602.0
146.0,93604.0
146.0,93606.0
146.0,93608.0
146.0,93610.0
146.0,93612.0
146.0,93614.0
146.0,93616.0
147.0,93618.0
148.0,93620.0
150.0,93622.0
150.0,93624.0
151.0,93626.0
150.0,93628.0
149.0,93630.0
148.0,93632.0
148.0,93634.0
148.0,93636.0
149.0,93638.0
149.0,93640.0
149.0,93642.0
149.0,93644.0
148.0,93646.0
147.0,93648.0
147.0,93650.0
146.0,93652.0
146.0,93654.0
145.0,93656.0
145.0,93658.0
144.0,93660.0
144.0,93662.0
144.0,93664.0
144.0,93666.0
145.0,93668.0
146.0,93670.0
147.0,93672.0
146.0,93674.0
146.0,93676.0
146.0,93678.0
146.0,93680.0
146.0,93682.0
146.0,93684.0
147.0,93686.0
148.0,93688.0
148.0,93690.0
148.0,93692.0
148.0,93694.0
147.0,93696.0
147.0,93698.0
146.0,93700.0
146.0,93702.0
146.0,93704.0
146.0,93706.0
146.0,93708.0
145.0,93710.0
145.0,93712.0
145.0,93714.0
144.0,93716.0
144.0,93718.0
144.0,93720.0
144.0,93722.0
144.0,93724.0
144.0,93726.0
144.0,93728.0
144.0,93730.0
144.0,93732.0
144.0,93734.0
144.0,93736.0
145.0,93738.0
145.0,93740.0
145.0,93742.0
145.0,93744.0
145.0,93746.0
145.0,93748.0
145.0,93750.0
146.0,93752.0
147.0,93754.0
147.0,93756.0
146.0,93758.0
145.0,93760.0
145.0,93762.0
144.0,93764.0
145.0,93766.0
145.0,93768.0
147.0,93770.0
148.0,93772.0
149.0,93774.0
151.0,93776.0
152.0,93778.0
152.0,93780.0
151.0,93782.0
151.0,93784.0
150.0,93786.0
149.0,93788.0
148.0,93790.0
147.0,93792.0
147.0,93794.0
147.0,93796.0
146.0,93798.0
146.0,93800.0
146.0,93802.0
145.0,93804.0
145.0,93806.0
144.0,93808.0
143.0,93810.0
143.0,93812.0
143.0,93814.0
143.0,93816.0
144.0,93818.0
144.0,93820.0
144.0,93822.0
145.0,93824.0
147.0,93826.0
147.0,93828.0
148.0,93830.0
148.0,93832.0
145.0,93938.0
145.0,93940.0
145.0,93942.0
145.0,93944.0
146.0,93946.0
146.0,93948.0
146.0,93950.0
146.0,93952.0
146.0,93954.0
146.0,93956.0
146.0,93958.0
146.0,93960.0
145.0,93962.0
145.0,93964.0
144.0,93966.0
143.0,93968.0
142.0,93970.0
142.0,93972.0
143.0,93974.0
143.0,93976.0
144.0,93978.0
144.0,93980.0
144.0,93982.0
145.0,93984.0
144.0,93986.0
144.0,93988.0
144.0,93990.0
145.0,93992.0
145.0,93994.0
144.0,93996.0
145.0,93998.0
145.0,94000.0
145.0,94002.0
145.0,94004.0
145.0,94006.0
145.0,94008.0
145.0,94010.0
145.0,94012.0
145.0,94014.0
145.0,94016.0
145.0,94018.0
145.0,94020.0
145.0,94022.0
145.0,94024.0
145.0,94026.0
145.0,94028.0
145.0,94030.0
145.0,94032.0
145.0,94034.0
145.0,94036.0
145.0,94038.0
144.0,94040.0
144.0,94042.0
144.0,94044.0
144.0,94046.0
144.0,94048.0
144.0,94050.0
144.0,94052.0
144.0,94054.0
144.0,94056.0
144.0,94058.0
144.0,94060.0
144.0,94062.0
144.0,94064.0
143.0,94066.0
142.0,94068.0
142.0,94070.0
141.0,94072.0
141.0,94074.0
141.0,94076.0
141.0,94078.0
141.0,94080.0
141.0,94082.0
141.0,94084.0
142.0,94086.0
143.0,94088.0
143.0,94090.0
144.0,94092.0
144.0,94094.0
145.0,94096.0
145.0,94098.0
145.0,94100.0
144.0,94102.0
